upload,caption,likes_list,hashtag,location,photo
2020-07-01T08:22:37.000Z,•One fine morning...,64 likes,,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106601616_737429283753270_9000919156214220598_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=JD8oPmpNwGoAX91A_ay&oh=6af22de732985c77f4a3934f243d65d5&oe=5F3A4CE3
2020-07-01T08:21:54.000Z,•Sabtu pagi yang cerah di @thetower_space 🌤,42 likes,,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/106364535_582285412430026_5379169630994689777_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LINWoRJbApAAX9cE3_t&oh=8b8242bce2133698ca3581d4733d9ca9&oe=5F3BBAB0
2020-06-30T01:04:26.000Z,"•Sabtu pagi kemarin di @thetower_space 🚴🏻.Ada yang belum tau kalo tiap Sabtu kita buka jam 07.30 jadi bisa buat sarapan? Ada spesial menu bubur + siomay goreng + udang mayonnaise nih buat kalian yang mau sarapan habis olahraga, tentunya menu kopi & menu reguler kita tetep bisa kalian pesen mulai jam 07.30 juga.Kita tunggu kedatangan kamu besok Sabtu, ya? :)",50 likes,,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/71763708_582672299055909_3262882155804558523_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VkC3gvZz63IAX8ycoAq&oh=f564f5be3ff1cbae373fecf9f6954803&oe=5F3DF7C6
2020-06-30T00:30:33.000Z,•The Tower Space x Kedai Kopi KuloOPEN :SUNDAY - FRIDAY 10.00 - 24.00SATURDAY 07.30 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood / GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,55 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106111272_610702553210860_4984237974644496496_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ACrdXutq4BcAX_swuaB&oh=f841d122dc300cd2daa1b80f5cbd58c9&oe=5F3C0020
2020-06-29T05:14:17.000Z,•Enjoy the morning sunshine... ⛅️@thetower_space 🚴🏻.The Tower Space x Kedai Kopi KuloOPEN :SUNDAY - FRIDAY 10.00 - 24.00SATURDAY 07.30 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood / GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,54 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106247563_626917337923884_8710430788826333239_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=sEA0ULRYz3cAX8Yjoum&oh=003545d3b2279bd676e101b1acc57d6f&oe=5F3C6D29
2020-06-29T05:10:38.000Z,•Yuk!Nanti malam ke @thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN :SUNDAY - FRIDAY 10.00 - 24.00SATURDAY 07.30 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood / GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,57 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106099110_3622344304446482_8712656758320730384_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=bySlFEirMwIAX_JAAse&oh=963daa8ab054ea898741e7ea3ac1ab50&oe=5F3CF59E
2020-06-27T06:15:45.000Z,"•Saturdaaaay morning!Habis gowes, lanjut #sarapanditower 🚴🏻.Thank you @sobo.official 🙏🏻",93 likes,#sarapanditower,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106129972_956740518106670_5484640088255285870_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=OMFaK1tfqjEAX-DzuZc&oh=c49bccdbf40cc2bfda8296974151e40d&oe=5F3A9D15
2020-06-27T06:14:17.000Z,"•Our New Menu:Siomay Goreng x Udang Mayonnaise.Ready setiap hari di The Tower Space... Jadi cobain, yuk?.The Tower Space x Kedai Kopi KuloOPEN :SUNDAY - FRIDAY 10.00 - 24.00SATURDAY 07.30 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood / GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",30 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/105934857_273610714082792_8765177082893927122_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=F5B5ZNTbjQQAX-mixdg&oh=2f6d3467c66907a3bdee2735fce0f3a0&oe=5F3CBB94
2020-06-27T06:04:23.000Z,"•Habis gowes, lanjut #sarapanditower.Thank you @sobo.official 🙏🏻",57 likes,#sarapanditower,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/105542335_983772875393561_2635866138935252039_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=g-7jg0pB5OEAX9ebZCM&oh=7559e46f083b35c2d7655eabc485c82a&oe=5F3B4291
2020-06-26T14:40:35.000Z,"•Yay ini dia menu utama breakfast kita. Judulnya sih, #sarapanditower. Ada menu Bubur Polos / Ayam / Ati Ampela / Usus / Mix. Yukkk mulai besok pagi jam 07.30, kita tunggu kedatangan kamu...Pasti nya ada spesial promo dong buat besok. Pantengin terus IG kita yah!.The Tower Space x Kedai Kopi KuloOPEN :SUNDAY - FRIDAY 10.00 - 24.00SATURDAY 07.30 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood / GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",35 likes,#sarapanditower #thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/105968285_3004429059612740_1579807291000192580_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=sQFKk8UMir0AX8Z8LIY&oh=4edf4ee39d15e44c7c8dd069900248cc&oe=5F3DC9BC
2020-06-26T14:30:42.000Z,•Ada menu baru nih!Udah pada nyobain PURIN KARAMEL nya Kedai Kopi Kulo? Japanese Pudding yang pasti bikin kamu ketagihan. Sudah ready loh di The Tower Space. Harga? Cuma 10k aja! Yuk?.The Tower Space x Kedai Kopi KuloOPEN :SUNDAY - FRIDAY 10.00 - 24.00SATURDAY 07.30 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood / GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,23 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/106408572_104114291312047_982567847659074241_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ymPLEmMulAYAX_Uxh5G&oh=d6ae3d3cb3d9801dd9074e4a3ee03095&oe=5F3CD4AD
2020-06-24T04:48:19.000Z,"•Tim MATCHA PURIN, mana suaranya?.YAY, START TODAY!WE ARE OPEN :SUNDAY - FRIDAY 10.00 - 24.00SATURDAY 07.30 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",11 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/105950699_267146271018251_2199736594573936510_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=IIFGpCRBLxIAX_VH5Pb&oh=bc4a7ec6f0a71e8d277bb09d75d378a4&oe=5F3AE615
2020-06-23T14:42:57.000Z,•Stay stylish..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,63 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/104690882_176953733793756_5851664007059009393_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Ib_u1t03W4IAX97DJFh&oh=e24fbb38142759891f24d1695a4e0b59&oe=5F3D71D4
2020-06-19T11:06:32.000Z,•New companion..📍 @thetower_space,90 likes,,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/103961343_972022336566356_22739951440684357_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Pjj0KeOVfAMAX_duXW5&oh=7df1e16decba1c5115faace24cdc6c86&oe=5F3C331D
2020-06-18T08:22:22.000Z,"•Jaga kesehatan & daya tahan tubuh kamu dengan mengkonsumsi Coffenade, Strawberry Cheesecake, Yakult Berry, atau Kulocado..Kandungan vitamin yang tinggi, probiotik, dan antioksidan bantu kamu tetap sejat setiap hari..The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",13 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/104416590_194942641806600_2622030233973134282_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=cI4wC4xF5xAAX_krKc0&oh=66632c2c399dc0da44bcec97c54b6737&oe=5F3C7B08
2020-06-18T07:24:54.000Z,•Nyepeda - Ngobrol - Ngopi.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,55 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/104004803_270028530774141_145570097550483049_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ur6taj13CnoAX9OZs8D&oh=429dacf97630990aa3c990640cf5888a&oe=5F3A5B85
2020-06-17T14:00:11.000Z,•Happy Wednesday!.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,58 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/82243079_109858873978521_7475601011240859167_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=K5D9iOEjUBcAX8a3Yl8&oh=c710623d287294cd821a38537031a4a7&oe=5F3BAD1F
2020-06-17T08:35:42.000Z,•Park your bike here ‼️.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,41 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/83110539_159188512320707_5935985029497904101_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=iw8__5Klz-UAX9oAsIy&oh=13ccdc162133f284c514705232a97747&oe=5F3B4E8D
2020-06-16T10:08:24.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,285 views,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t50.2886-16/104413039_318149292684895_3653585923472240216_n.mp4?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Os7WY65LJQsAX-MYLxv&oe=5F14A208&oh=9e4ef8a26dd833f7235da3c98d14decc
2020-06-14T11:33:10.000Z,•Sunday night talk....The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,83 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/104006415_932660690514764_7719080071079463419_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ev_2YLLPOxYAX_CxVzH&oh=f5c558b50a1faf8f4069e6b1f61b643a&oe=5F3B596C
2020-06-14T04:53:15.000Z,•Malam minggu sambil ditemani “Es Kopi Kulo”.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,34 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/104409321_265430617863452_2997474495042352655_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=AvRDu4CBKq4AX_6duWP&oh=f925d68c929d9483fe3d1f69accb48eb&oe=5F3CA335
2020-06-13T05:55:47.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,41 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/103798688_591452478150773_182997545543230813_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FO7ebrxvTNoAX8-9Oxn&oh=276405cf6bde20952ff7a7b848417589&oe=5F3ADBBB
2020-06-13T05:54:21.000Z,•Yang mana nih kesukaan kamu?.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00-22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,27 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/103282292_703901910429323_6687432355780799244_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gcvDS7TZfM8AX_nG3wF&oh=6176886050db03d8727d2a63d2f3f0b6&oe=5F3AD170
2020-06-11T10:20:34.000Z,•Night talk..The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood/GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,100 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/103387194_1193569707663642_4543193076505786322_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=oAtcWqEMVwcAX-1HA5F&oh=96cf5d8163a62db3814f7fd57432128d&oe=5F3C2E28
2020-06-10T16:08:28.000Z,"•Thank you for today, Toweristi.See you tomorrow ;).The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood/GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",50 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/102700663_4476613889019015_2463562270151938196_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=-ATKRStOcYcAX_mlBiX&oh=48dbefe2888eafa2daa30371d1d52c7b&oe=5F3A7F96
2020-06-10T11:42:08.000Z,•One fine day......The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood/GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,34 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/103294904_567271043987817_3229703015769282218_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=4HLaS6tT_6cAX-zA7-c&oh=f01a44cfabf7b42bb81b8014a76360fc&oe=5F3C4C40
2020-06-10T07:41:54.000Z,•Enjoy our SISUKA (Susu Karamel) PURIN.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood/GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,22 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/104033466_164177705118437_4918394336478589632_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=sdpa0hF_Sc0AX8tMYam&oh=666a18f42002462b478c72ba47fd02ea&oe=5F3D57D9
2020-06-10T07:40:47.000Z,•Selamat hari Rabu.....The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood/GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,28 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/102718558_379254729699358_8635844127196646985_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=4N8VCjWCzmgAX8SDbbC&oh=e76c072977068cac594b60409c5aa4a5&oe=5F3D1802
2020-06-09T12:19:14.000Z,•His bike always on his side..The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,76 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/102882505_283067599551522_8134677021108195736_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Z-NIWLLLaVAAX-rjpEt&oh=43812dae5ba2a7b827c03b9a58911458&oe=5F3BC323
2020-06-09T08:07:20.000Z,•Park your bike here ‼️.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,44 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/103723874_177873817061463_1399971946537643024_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=QDQ8rmdzRxgAX_vwtA9&oh=1a4abf98dae4bac93082892212c71d6e&oe=5F3AA06D
2020-06-09T07:20:20.000Z,"•Matcha!Pas banget nih nemenin kamu yang lagi di rumah siang-siang gini, ada 6 varian loh...Bisa kamu beli langsung di The Tower Space atau bisa diorder via GoFood / GRABFood ketik “Kedai Kopi Kulo Karangasem”.Yuk! Cobain....dijamin gak bakalan nyesel..The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",163 views,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t50.2886-16/103775829_2303931036581596_1448242821523846403_n.mp4?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=lC_ZpIhJto0AX-XldgK&oe=5F1512C0&oh=742c5d1bec013a9705e5aae09da08c26
2020-06-08T08:45:13.000Z,•Happy Monday.....The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood/GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,37 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/102636604_262166298186653_4494985005918084350_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=CIiCmq8R2OcAX_woLaN&oh=97a804899b01678af19b2b6942bc187c&oe=5F3DB632
2020-06-08T07:39:16.000Z,•Yay! OUR NEW MENU!Launching hari ini ya....Yuk segera ke @thetower_space cobain minuman baru kita. Ada 6 varian minuman pakai PURIN alias puding (pengucapan puding orang jepang)..Yakin gak penasaran sama gimana rasanya?.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood/GRAB : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,28 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/102867199_312504609758275_6704853057854605645_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=oZ8Bt9zVpH8AX8IXAA0&oh=09f343b4a517ce42fadd1eb967fc7b29&oe=5F3C4D72
2020-06-06T10:43:36.000Z,•“NEW NORMAL”.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 22.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,95 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/102556024_262667344823302_2422688987609233317_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=lmAbUvagkYIAX9SiCa-&oh=da00a255b0e6afe1268cd00ba8aae758&oe=5F3C3BFB
2020-05-28T11:23:04.000Z,"•Our New Menu, “KULOCADO”.The Tower Space x Kedai Kopi KuloOPEN DAILY11.00 - 21.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",16 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/100963390_271732707343703_4111566178052975305_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YbpV1FunZAEAX-VpPDL&oh=6eb272c22541923c0318d0d391d6e72d&oe=5F3D61AF
